date,hash,text,compound,sentiment
2009-04-07,-1696221665429445513,I miss one of my friends ,0.3612,positive
2009-04-07,5313834840714530235,very very busy - not getting a chance to Twitter as much as before ,-0.1877,negative
2009-04-07,8787383505895087898,doesnt know what to wear ,0.0,neutral
2009-04-07,7458210584387088814,@cincincintya my seed is on the verge of death!  thinking of what seedling i can plant to replace,-0.636,negative
2009-04-07,-2050907612643244458,i need something big to happen ,0.0,neutral
2009-04-07,6884205521737076288,"done feeding horses this snowy, windy April morning ",0.0,neutral
2009-04-07,423649081929393830,@loris_sl I see they are still having aftershocks over there. I'm following @EQwatch which tells me there's just been another 4.8 quake ,0.0,neutral
2009-04-07,3740873568535295955,wants her iPod. ,0.0,neutral
2009-04-07,6237054079078080174,@yayitsfoogie aww  well i thought it was a fun website anyway. don't be lonely!,0.7784,positive
2009-04-07,-6377206900783295784,"@xrandommcrluvrx Yup! Obsessed! I bet they've run out of stock though  Anyway thnx for the help with the phone, I was using the wrong code",-0.3987,negative
2009-04-07,-6579723212768045594,"@guybatty oh I'm so sorry to hear that  very sad thing, he was so young",-0.6291,negative
2009-04-07,1198866451474914253,"@_Wren_  *internet hug* Yep, I know the feeling.",0.7003,positive
2009-04-07,1996902801733618287,"@kijuto em ng? t? 1h sï¿½ng -&gt; 11h tr?a d?y ?n c?m, ?n xong ng? ti?p ??n t?n bï¿½y gi?  ! mï¿½ m?t.... mï¿½ m?t...... !",0.0,neutral
2009-04-07,8236201930994302785,@Kal_Penn I just watched House and got really sad    I liked Kutner.,-0.0847,negative
2009-04-07,4330046831591707684,Where has the morning gone? ,0.0,neutral
2009-04-07,2380815492225751225,"@shaksiyya what was going on with you guys over the weekend Shak??? was not happy, my CD collection is outdated!! ",-0.6276,negative
2009-04-07,6612782749487212492,Is not a happy chappy.... ,-0.4585,negative
2009-04-07,-129755414201764512,"I'm going to perform with my good friend Nicole Brilhante on Thursday at Don Ho's.  Please come, no one else will ",0.7351,positive
2009-04-07,-2021450577012325815,Three cheers for fiber to the home... now we only have to wait 8 years for it ,0.4767,positive
2009-04-07,-8161223224997754863,"just couldn't sleep last night.    Working 7a-3p, than dinner with Megan.  Happy Bday JL!",0.6114,positive
2009-04-07,2395536247497114981,digg links are now nofollow... ,0.0,neutral
2009-04-07,-4410936825406679070,"@rustyrockets will you be showing me some love you sexy swine, feeling abit lonely  go on you know you wanna ; ) x",0.765,positive
2009-04-07,216684024262233961,@ecaps1 bloody idiot!!   just shop him into some gay porn ,-0.7772,negative
2009-04-07,-1867331705355626199,Lost everything on laptop  Won't be able to CG anything properly untl about 6 ,-0.3182,negative
2009-04-07,-3908342703638377388,just had a tonne of sad news today ,-0.4767,negative
2009-04-07,5805859387050675217,I'm getting more and more people asking where they can buy the #Ambients album. Simple answer is &quot;not yet&quot;  It'll be on iTunes eventually,0.0,neutral
2009-04-07,-379481899014570965,@MissyKesson  bet you let mcgee on there! hahahaha,0.0,neutral
2009-04-07,8819488718481498474,"@gavlp yes, I hope these shocks are going to stop soon - I think I'm getting angry with Earth itself ",-0.3612,negative
2009-04-07,8784064436639303087,"Sore throat. Please God, don't make me sick  Sleep time, night all x",0.5577,positive
2009-04-07,2297894843710351871,i didn't have enough sleep ,0.0,neutral
2009-04-07,-3113792747465181746,mornnnninggg. ugh by cub has gone to work without a phoneee. got no one to textt ,-0.6124,negative
2009-04-07,70745625191972823,Drinking a Nuun lemon &amp; lime electrolyte tab drink. It's not sweet enough ,-0.357,negative
2009-04-07,-8812282805221557681,@limburger2001 infrastructure and improving their coverage/service. most of the wifi hotspots are in adelaide/SA though ,0.4215,positive
2009-04-07,-8859087225156184396,@bloodrush545 Ugh. Pizza would be fantastic right now. Too bad this isn't phx. No pizza places open ppast like 10 here. ,0.1749,positive
2009-04-07,5186361175003057210,"@Sheamus Yep done that from the off - just have All Friends | Search | My Tweets panels. Hmm interesting, maybe it will fix itself later ",0.7906,positive
2009-04-07,4831056234353063116,"@sonnyjoeflangan oh awesome, shit i missed it ",-0.1779,negative
2009-04-07,-7301442928356136991,@AllanCavanagh thanks for the link Allan-DM not working...laptop on a go slow ,0.4404,positive
2009-04-07,-3663604875546476668,it's tuesday...The Su couldn't sleep last night...BTW:orange juice right after brushing ones teeth with cinnamon toothpaste=yuck ,0.0,neutral
2009-04-07,397449873355478442,would really love to go on holiday.but its not gonna happen ,0.6697,positive
2009-04-07,466560905845246846,Stupid glass and it's ability to cut my foot ,-0.4939,negative
2009-04-07,6806617859331029188,"is really, really tired, and hasn't slept in days. Can barely keep my eyes open  Really missing my sanity.",-0.7153,negative
2009-04-07,-141075983179905732,just came back from college. assignment really piles up like shits. SO DEAD TIRED ,-0.9186,negative
2009-04-07,-4381085230233774515,Can't sleep  how frustrating!,0.4015,positive
2009-04-07,7612501368257764405,"For once in ages, I cant hear that bloody tap driping. But now we have no cold tap in the bathroom  RIP tap!!!",-0.4539,negative
2009-04-07,8338728661553168138,March sales reports done... hardly worth it ,0.1548,positive
2009-04-07,2686859614965011945,there is just something wrong with stupid Vista  I hate it.......,-0.8807,negative
2009-04-07,3208194874189697545,"The Swanage fieldtrip is legendary for carnage, it's the only reason I chose Geography... pity my uni doesn't run it  #theinbetweeners",-0.296,negative
2009-04-07,8257775763206214326,"Watched #Twilight last night, was brill but not as good as the book! ",-0.5269,negative
2009-04-07,3606603978852641000,how to get tickets 4 sold out &quot;give it a name festival&quot; on sat? ,0.0,neutral
2009-04-07,-311572127987410075,"going for a shower &amp; brush my teeth, don't wanna go to work ",0.0,neutral
2009-04-07,-2962654038968210057,No longer innocent then...  http://news.bbc.co.uk/1/hi/uk/7986901.stm,-0.5,negative
2009-04-07,4262782475354276575,"Wow.(non work related) I've been doing the SEO for a site I designed and it's now ranking 1-5 on MSN, Google and ASK - Sadly, not Yahoo ",-0.4215,negative
2009-04-07,6672289043162577958,"So many questions for the next Battlestations Podcast. We'll do our best, but we can't possibly answer them all. ",0.3818,positive
2009-04-07,-6596517276299251807,study history of music ..... bored ..... help me please!!!!!!!!!! ,0.6209,positive
2009-04-07,-1849149963949920040,wish there was a a little tunnel (preferably a waterslide!) direct from dressing room to water so people don't see me in my togs ,0.4574,positive
2009-04-07,6419343350217397365,"@FREDDIESDOUBLE glad i'm not at work, but fed up of being in pain... permanent earache for almost a yr is not fun ",-0.7907,negative
2009-04-07,421031836369542725,"I'm not liking that new iTunes Pricing at all. I mean, I've seen several songs at $1.29, but not only one at $0.69! ",-0.2313,negative
2009-04-07,5395077813526466634,"@Natasja_Cupcake That would be great! Havin' a crappy day again, just can't seem to get in a good mood  Some sun would help!!!",0.8057,positive
2009-04-07,5982959672035628878,god pls... 'm tryna be a good gal... u noe it best.... i dun n dun n dun wana be in deep shit... help me out here....  OMG...,0.8225,positive
2009-04-07,8062943160362317087,i hate the new facebook look either! so messy and everything is all over the place! i want the old one back! ,-0.8185,negative
2009-04-07,828930712774097618,"@nickynocky Yeah its rubbish, think my bill just gone up as well, and you have to filter the crap water ",0.1779,positive
2009-04-07,-2250221699597218990,@ohmontana deal! I'll murph you with my pliplup or whatever. The water one. Barely at level 20 ,0.0,neutral
2009-04-07,-2260893456897663269,Someone somewhere didn't like Sheepish http://www.smartestgames.com/gotdhistory.php?id=141 ,-0.2755,negative
2009-04-07,49427554012451784,@davidtaraso I'm stuck on Chapter 3 Incineration Destination. ,-0.25,negative
2009-04-07,-503427193254060281,3 days to do 6 days work... ,0.0,neutral
2009-04-07,-3886010520878660212,i am missing my daughter. she went away yesterday for a week on a course to help her teach gymnastics. the house is too quiet ,0.128,positive
2009-04-07,-1833461782224097279,yippee!!!  skype app. now available on i-phone whatever next? xcept you cant use the video ,0.0,neutral
2009-04-07,421031836369542725,"I'm not liking that new iTunes Pricing at all. I mean, I've seen several songs at $1.29, but not only one at $0.69! ",-0.2313,negative
2009-04-07,-2645476424052861180,@LanieFuller Feeling really sick today  how about you?,-0.4754,negative
2009-04-07,1550913194851444590,Webview (one of control of iphone sdk) is too slow that even for loading local custom page it takes a marginal time ,0.0,neutral
2009-04-07,5721123734510479552,"cant eat, drink or breath properly thanks to the bad throat infection ",-0.1531,negative
2009-04-07,8812161061231514132,"@Kara_YourSoJT Depends when you're going though. Dont want to be hanging around town for ages.Ooo Aisha,TUNE!Doreta Beach would rock!  x",-0.2037,negative
2009-04-07,2773891609441142250,"WHY CAN'T I BREATHE?! Yes, an over-exaggeration in terms, but still. I hate being ill. ",-0.8927,negative
2009-04-07,1879214663388495080,eating lunch... forgot to get home cooked food this morning ,0.0,neutral
2009-04-07,-6801187447238267181,"@SamShepherd Darn, I don't seem to be very good at this ",0.4927,positive
2009-04-07,2536498874694984792,"wishing i was getting $900 for free, but noooo! Mr Rudd wants to play mean!!! ",0.7825,positive
2009-04-07,5376722372509567911,@OhDatsBeezy - don't mind at all.  behind on my follows.  ,0.0,neutral
2009-04-07,8874918546410330199,Just been the docs &amp; she give me some antibiotics for my throat. No alcohol for a week ,-0.296,negative
2009-04-07,-6847201815924955635,@revjesse Ahahah   if only it were hot enough!! I want to work elsewhere... like stacking shelves in some grotty shop ,0.5242,positive
2009-04-07,-5894106461500809569,couldn't sleep. read some Animorphs and now I'm attempting sleep again. please work this time. I'm exhausted plus I want to cuddle ,0.0258,neutral
2009-04-07,4712743495006987292,"sister's cat Meatball has had its leg crushed- needs to be amputated now, poor little thing ",-0.7096,negative
2009-04-07,8430606827537294474,"@OfficialRandL  whattttttt?! they've not brought anything new out for about 2 years, and they're crap!! when will the full line up be up? ",-0.5908,negative
2009-04-07,-8932016490667463808,@Matthew_Day Yeah...at work ,0.0,neutral
2009-04-07,-657193832682228313,@ecaps1 arrrrg it must be bad   mcdonald / burger king always hire,-0.5423,negative
2009-04-07,-73386461111977242,My nose is bleeding ,0.0,neutral
2009-04-07,-3909653577374221792,@ditesh haha I'm unsure what I can deliver for Foss.my. I'm not using alot of opensource software ( Hail Adobe for being expensive  ),0.3182,positive
2009-04-07,7935335349828405784,glues not coming off. it is sooo irritating ,-0.4588,negative
2009-04-07,-4896242929469965393,Cannot believe she is awake at 6AM on a tuesday. *yawn* And I had a bad dream. Bummer ,-0.6249,negative
2009-04-07,-5686130474295743860,@sentricmusic ...suffice to say their offer was ignored. Then EMI.com launched and they all laughed rather a lot... ,0.296,positive
2009-04-07,-4902285793870780345,feeling low today ,-0.1531,negative
2009-04-07,3024017955583878755,Bored&amp;tired. Miss the stay-back time ,-0.1531,negative
2009-04-07,833802127799181324,It rains heeaaavily outside and i trap in this building cant go home ,-0.3182,negative
2009-04-07,8536708977429796744,@dilyswei thank you! i know its not over but the fact that i studied day and night made me sad ,-0.5707,negative
2009-04-07,-6478187057214303682,"Didn't even want to get up for work this morning. I just wasn't feeling it, but had to anyway. ",-0.0762,negative
2009-04-07,5147584548787421395,Wtf!? They still dont have britney for the record up yet. ,-0.6239,negative
2009-04-07,559879646578419849,"@chhavi Working, working, working. ",0.0,neutral
2009-04-07,-8794988029943856074,is suffering with the lugholes again ,-0.4767,negative
2009-04-07,8361481355748024170,Someone in ROMANIA didn't like Mystic Myre http://www.smartestgames.com/gotd.php ,-0.2755,negative
2009-04-07,1259258349537270207,"gotta stop turning in homework late, would be gettin an A in Information Systems if it wasnt for the few late assigments ",-0.296,negative
2009-04-07,3991352270999914584,I want my cereal! But we're out of milk ,0.1134,positive
2009-04-07,1327610700467336206,Oh no! Free car park I always use is now Pay &amp; Display. But I have no change ,-0.2828,negative
2009-04-07,2729780225238643736,"@zenojones I can't go to sleep... Too much to do, too little time  long week ahead of me! And ok I'll get u hat lol",0.6476,positive
2009-04-07,7800819140574333062,Just booted into Windows to upload something since Internet is even worse under Ubuntu ,-0.4767,negative
2009-04-07,-4116252752319074237,was playing around putting in random twitter usernames. so many wasted blanks! ,-0.4534,negative
2009-04-07,-3378611954865236627,I totally just lied about going on a trip to get out of hanging out with someone. 'Airport' was the only excuse that came to mind. ,-0.3774,negative
2009-04-07,2561610220541749629,"@whatdamnnick well, the problem with rain here is that it comes with extreme coldness. ",-0.1531,negative
2009-04-07,-3155269516266804447,NBCNews reporting Pres Chief Econ guy #Summers is loaded with Wall Street money (8mil from a HedgeFund) from banks that were bailed out ,0.0,neutral
2009-04-07,4434364596650822666,"@tommcfly have fun tom, i need to buy eclipse too but i have no money. sad timess ",0.3981,positive
2009-04-07,7488707486394068679,has to wait a WEEK to find out if her writing is any good  sux!,0.1759,positive
2009-04-07,6175567420456953109,(yay! SJ will be on come to play. Kibum is of course missing and so is Teuk  ),0.5983,positive
2009-04-07,-2684551372620854883,@wellreadkitty oh poor thing  I used ot love squeezing out the pus when I was a vet nurse. kinda gross really...,-0.1796,negative
2009-04-07,-3660319541747201352,&quot;Who is your favorite vintage designer?&quot; Lucy: &quot;Topshop.&quot; I miss cycle 3 of britain's ntm. ,0.34,positive
2009-04-07,-7957985262779756094,@darenzia  assuming i wont get to see u before u leave...i'll miss u punkin : *,-0.1531,negative
2009-04-07,8951275300091221619,I wanna go home! ,0.0,neutral
2009-04-07,-7389188129169649120,Testing twitter mobile SMS from Australia (expensive  ),0.0,neutral
2009-04-07,2874005599349717854,whatchiing commercial breakdwon lol and havee homework to do  enrtertain meee,0.4215,positive
2009-04-07,4865284565456560326,"@Plip Would love to try Trillian Astra, but it's a closed beta and they won't let me in ",0.3818,positive
2009-04-07,3450662861336646860,@Tittch I'll second Andrew's suggestion. They might fit you in as an emergency. Chin up. Thinking of you. ,-0.0258,neutral
2009-04-07,-1622710397692103512,poor ando. he just got shot ,-0.4767,negative
2009-04-07,2134792703243014178,sitting at my desk eating dinner. Great Thai but a bit of a sad situation overall ,-0.3818,negative
2009-04-07,6357705110510511278,@moreshannon he isn't here!  he is down south for 2 days working!,0.0,neutral
2009-04-07,-1758101090574487929,#mmuk09 Moodle 1.x must upgrade to 1.9 before being upgraded to 2.0 - Themes will probably break though ,0.0,neutral
2009-04-07,6520703301512782322,@Rooxxy I've got tonnes over here. Going to have to donate some I think!  I just can't eat any more!,0.0,neutral
2009-04-07,1053276366290579435,@TomFelton Late nights suckkk!  Gym always makes me feel better though!! Photoshoot for what?,0.5826,positive
2009-04-07,-5646920026349368815,That overnight screwed up my sleep. ,-0.4939,negative
2009-04-07,3896525893859124433,"@ALEXRUSSIN Lucky, I missed it ",0.1531,positive
2009-04-07,-4935581701652759601,Been with O2 for 18 months now. In need of phone upgrade. iPhone comes to ï¿½500+ over contract life  Need smartphone with cheapo talk plan!,0.0,neutral
2009-04-07,-3742643710847743173,"@paulriggall Me too  Why am I not going to Glasto?! Stupid girl! Crosby, Stills &amp; Nash are playing too!",-0.5386,negative
2009-04-07,-6626593522947036673,@NuJurzyBoricua I wanna go back home and go to bed.  lol whatcha workin out today?,0.4215,positive
2009-04-07,-6284566221886143696,@Honey_ It's nasty.   No reports of flooding as yet. Multiple reports of bad hair and wet pants however.,-0.8519,negative
2009-04-07,-3025213052186147328,@rustyrockets Its not my birtday something went wrong please reply or I feel you dont love me ,-0.6331,negative
2009-04-07,394601633491891696,Mums soup made my stomach make nasty noises   ,-0.5574,negative
2009-04-07,-1085533126455244182,laptop is running out of battery ,0.0,neutral
2009-04-07,-1172476002921939568,worried about furry sun who has bad tartar on teeth and needs dental treatment ,-0.6908,negative
2009-04-07,-5607606478716175727,Finally! Fellow Ninjas logging into the forum ;) If you've done so recently can you redo again... as it woz a bit broken before ,-0.3595,negative
2009-04-07,9167394705645302463,ughhhhhhhhhh twitter is bing sooooo retarded ,-0.5719,negative
2009-04-07,-127917316459906855,@nickynocky I'm looking for other utility suppliers tonite now ,0.0,neutral
2009-04-07,-8317214699645098938,@whykay It's lashing down here. ,0.0,neutral
2009-04-07,6629599084009885100,"chocolate covered strawberries and cottage cheese, you have defeated me ",-0.4767,negative
2009-04-07,-3882689904456729107,I really need to go to a dentist. ,0.0,neutral
2009-04-07,1662554726069706657,@mfarnsworth You and I will both be retired by the time this is all done mate.. ,0.0,neutral
2009-04-07,-6047605852120715165,A long flight is made even longer by a seat that won't recline. Off the red eye and grumpy ,0.0,neutral
2009-04-07,6459856877991352797,@absolutelybatty *HUGS BACK* Thanks hon.  I can't believe he's gone! ,0.7978,positive
2009-04-07,-6832874625957741628,just got a tennis top in the post but i don't like it and its too big! shame ,-0.7722,negative
2009-04-07,194801811737376028,only 1/2day later and ants have eaten clean its bones..that poor little gecko skeleton..so very disturbing. i regret not mercy killing... ,-0.6859,negative
2009-04-07,2555373674797689419,Man today is going sooooo slowly today ,0.0,neutral
2009-04-07,-6010109704677843607,wishing i was 5 again ,0.2263,positive
2009-04-07,5469071520341194618,why do i have to go to the sitty job more often than the nice one ,0.4215,positive
2009-04-07,7145634386652061640,http://twitpic.com/2y8lt - I feel so bad for the band right now ,-0.6696,negative
2009-04-07,-6180865276481663662,@JonnyPotter The Simpsons on demand thing doesn't work in the UK ,-0.128,negative
2009-04-07,5151925100240449333,I don't feel like revision. ,-0.2755,negative
2009-04-07,-5087136429264405935,awake  spanish test to make up this morning.,0.0,neutral
2009-04-07,1095350182880011622,dotnetnuke.com is down   Server Error in '/' Application.,-0.4019,negative
2009-04-07,-9030891101061625450,Archiving project files to SharePoint. This is not fun ,-0.4023,negative
2009-04-07,-8629968209708669547,Another set of iPod earbuds dying - left going quiet  Apple charge GBP20 for replacements. Better options at around that price point?,0.4404,positive
2009-04-07,340106707323783476,im having a miley nite!!!!!! no sleeping boo ,-0.5216,negative
2009-04-07,-161358936509427095,Wow! I just did 5 suicides in a row. FYI: unless you're a professional athlete...you shouldn't do suicides. ,0.7667,positive
2009-04-07,-2712310317700974486,@themaccabees I've ordered that special 7inch set thingy from that place online (I'm so forgetful) but it's still not here  i want iiiit,-0.0909,negative
2009-04-07,-6073890724215376597,"I have decided my room needs to be more 'quirky', so Angel gave me a mirror! And my 'a' button isn't working too well either ",-0.2746,negative
2009-04-07,-7131507428075189065,urghhhhhh tired  i need a proper lie in :|,-0.5106,negative
2009-04-07,-3750676017325993309,"Dindle Manksniff Foods Corp. founder Dindle Manksniff disappears on midnight trip to fridge, presumed dead ",-0.7717,negative
2009-04-07,-2655887472974634189,"mandy moore &quot;cry&quot; ? http://twt.fm/33009 - &quot;a walk to remember&quot; by far my favorite movie, so sad i cried like a baby ",-0.1918,negative
2009-04-07,2784723574973056075,"@LgHague Just uni, ruining my life as per usual ",-0.25,negative
2009-04-07,6802903072872158354,why isn't the hills available online yet?? soo disappointing ,-0.5514,negative
2009-04-07,480001728621750472,"@nikkiwoods Exactamundo!!! For some reason I think Foxx is knocked out, so IDK what's gonna happen, sorry ",-0.607,negative
2009-04-07,-3152642122994568807,the poor  spartans ,-0.4767,negative
2009-04-07,-4392602399268467848,I'm bored. Sun it's not present in a sky  . I deppressed so much! I want see the SUN...,-0.2091,negative
2009-04-07,6646077767081689012,"My night; went to the bar, Felt up a marred woman, went home hard and alone ",-0.34,negative
2009-04-07,-3014900771790738062,That IIS-Crash is a tough nut   Posted to newsgroup: http://is.gd/raIp,-0.128,negative
2009-04-07,-5164881504812285920,"bah, immune system finally gave in. It did so well this year....  Throat is feeling horrid now.",0.2362,positive
2009-04-07,-2079650932243524070,crappy day so far.  whyyyyy?,-0.5574,negative
2009-04-07,-8260645261637075360,@BeththePQ your blog won't let me comment again!  ,0.0,neutral
2009-04-07,2968377650882323544,my teef hurt ,-0.5267,negative
2009-04-07,6448250459279860004,I have headache ,0.0,neutral
2009-04-07,-8934748322614633658,@adamcurry can I get download version of the Dvorak Interlude... since streaming is banned at work... ,-0.4588,negative
2009-04-07,1269197143358282883,"@wwwicked I think I have tried everything but feel free to try to crack it, I am at a loss ",0.3612,positive
2009-04-07,-4578880536731050567,Well that was a waste of time ,-0.1779,negative
2009-04-07,7717322568215370116,"#i36 Hope I'm feeling better by thursday, will be seriously annoyed if I'm ill over LAN ",0.0516,positive
2009-04-07,5880466735848542825,"Back from Bangalore, Missed dancing with a handsome wonderfully smiling foreigner  ",0.836,positive
2009-04-07,-948596169991765617,now i have to do my stupid italian homework ,-0.5267,negative
2009-04-07,-7312671299872322827,cant be bothered 2 get out of bed 2day - feelin ultra lazy!  i miss josh ,-0.3464,negative
2009-04-07,-3050505070186875392,coffee time - wish i had whiskey like @cameronreilly ,0.6369,positive
2009-04-07,-6213268532347156898,i really want to play singstar! but all my singstar discs are scratched ,0.3443,positive
2009-04-07,-5790443500822880490,@mileycyrus ouch mine too ,0.0,neutral
2009-04-07,5690871764586869366,I didn't see that many cherry blossoms this year ,0.0,neutral
2009-04-07,-7795756570256832411,ARGH!!! iggy pop swift cover add on #spotify way to kill the mood ,-0.6981,negative
2009-04-07,-4674449872991727053,"Arse, totally forgot about a webinar that I wanted to attend this morning. Now I'll never know how to secure virtualised environments  ",0.34,positive
2009-04-07,5554556918669124046,is going to the tenancy tribunal tomorrow  Try to get my bond back,0.0,neutral
2009-04-07,-1658646475214905398,@Emmavieceli aw no  Get better soon! Have honey and lemon drinks!,-0.6358,negative
2009-04-07,620519388991926365,ugh does anyone know what i can do to stop anxiety attacks? pleeease...i need help ,-0.7096,negative
2009-04-07,-4538423184115701081,"@cupcakesfortwo no pain to really be the issue though, there's the thing.. can't figure it out... ",0.4023,positive
2009-04-07,-854790910582283842,at degool cafe waiting the clock to be 2pm ,0.0,neutral
2009-04-07,-7476051008884270568,I am feeling sick ,-0.4215,negative
2009-04-07,-95403947764986288,"This will have to do, I lost the password to the version without the _ ",-0.3182,negative
2009-04-07,2974214298821586177,Fuck. I feel a hell of a lot worse today ,-0.9042,negative
2009-04-07,-3989126490538948242,"In France, Today it's raining ",0.0,neutral
2009-04-07,5874874941325466702,"ufffffffffffffffff, ke gorom!!!! need to a pond to swim ",0.0,neutral
2009-04-07,658366213023590515,seekin'for a new job.. ,0.0,neutral
2009-04-07,-2145662546743078522,5 hours sleep in 4 days and still working on my birthday ,0.0,neutral
2009-04-07,-4881026382572654117,@juanpol That page doesn't exist! ,0.0,neutral
2009-04-07,3596638458179202163,"@ammarz I could not install it for XP users here in Aramco, Vista users have no problem, weird ",0.7277,positive
2009-04-07,-2954097984926455278,@Seamonkey86 I am on a healthy eating kick! I could only have shetland pony. ,0.4574,positive
2009-04-07,3048349343832946757,"Did not sleep well at all, and have a very unhappy stomach. ",-0.6003,negative
2009-04-07,-1967177796822384460,is hanging out washing ,0.0,neutral
2009-04-07,-865803672525308531,bout to take my dog for a walk kinda tired aswell went training this morning ,-0.3832,negative
2009-04-07,1902212221057175305,"skooool   i hope for some reason it is SOOO MUCH fun, and like the best.  hehe",0.9169,positive
2009-04-07,-2718511775818396409,@bradiewebbstack aww poor bradie  stuff those vegies! Take a stand!!,-0.6093,negative
2009-04-07,-7307747852516210389,@vickybeeching saw someone at the apple store told that their warranty was voided cuz they unlocked their phone. ,0.0,neutral
2009-04-07,-3483092776129429214,"up, and throat still hurts ",-0.4767,negative
2009-04-07,-6907963065384595506,italian lesson now! Bored! ,-0.3987,negative
2009-04-07,-1479270257491990144,ooooooooooooh my headddd  uncle johnny i never should have agreed to work the town election for you when I got that drunk last night....ow,-0.4963,negative
2009-04-07,-6291887218344580301,@shedfire MrsShedfire been taking pictures of you without your shirt?  Bleeeech! ,0.0,neutral
2009-04-07,-9078569207077998348,@cuprohastes Don't feed cars Milky Ways though - they don't like it. That advert was very misleading - breaking down on the A14 isn't fun ,-0.7786,negative
2009-04-07,-6078468970611951542,@johnnybeane me too... I'll see on Amazon uk.. otherwise they make me pay custom tax if I order it from the US ,0.0772,positive
2009-04-07,-2182028344728095779,NZ the place to be! Miss my own bed a bit though ,-0.2244,negative
2009-04-07,398694773150493624,just read R#42's amazing blog. so tired  don't want to go to school tomorrow either. hmmph ,0.0313,neutral
2009-04-07,5750182235088716307,"i hate being awake!  going to school, western civ presentation andn a really awesome lunch.",0.2465,positive
2009-04-07,3090030327060825275,has just discovered the downside of going away for the weekend - the food shopping still needs done ,-0.25,negative
2009-04-07,477428760938088385,"@_ophelia Haha, sorreh.  I tries 2 spek normalz now k?",0.4588,positive
2009-04-07,-8764565902254477502,is that snow? ,0.0,neutral
2009-04-07,4115527165998807400,moulin rouge mad me cry!! once again! ,-0.8007,negative
2009-04-07,-4307399575388055965,Trying to Shout but can't find people on the list ,0.0,neutral
2009-04-07,-6804867216361066710,"ughh can't find my red sox hat, gotta wear this creepy nick pirro version ",0.0,neutral
2009-04-07,2344495132856114098,slept wonderfully- finally.  tried swatching for new project (Classic lines cardi) from stash but don't like colors  must wait for now...,-0.0554,negative
2009-04-07,-2013771246166984379,ARGH why did the linux people have to call their task scheduler &quot;at&quot;? Makes it impossible to search for help with ,0.4019,positive
2009-04-07,-6529817853465638444,A bit tired of the 24/7 cribfest that surrounds me  #fb,-0.4404,negative
2009-04-07,-6052731725695287110,Sigh. Am sitting here working with my leg propped up.  It's making my ankle feel better but also making my knee hurt ,-0.5574,negative
2009-04-07,2699546843327840868,"@Rammi I love Chinatown and its cheap stuffs, but I hardly communicate with the sellers, they can't speak English ",0.3818,positive
2009-04-07,2112421702929000923,been rather tempted by a Premier Projector on eBay...  But then thought that a fifth drumkit might be a bit excessive...  ,0.0,neutral
2009-04-07,-1481020124114543898,"@tsisey no i wasnt there, really wanted to go though ",-0.296,negative
2009-04-07,145998464681249096,Up &amp; don't feel like running   why am I so lazy!!!??? ,-0.7761,negative
2009-04-07,3680598337573649152,"@loudmouthman yeah, I even turned off rules and spam blocking ",-0.4404,negative
2009-04-07,-7985902071133216931,"@AlexJReid - nice of it to inform you during the install, eh? Silly Msoft. It works on the Intel Mac but not my G5  shame, it's quite cool",0.8258,positive
2009-04-07,3512685476242708799,"@sophiebenjamin That's disappointing, SCIENCE was golden ",-0.4939,negative
2009-04-07,-3965587909618926494,want to see P!nk again ,0.1511,positive
2009-04-07,2731487892370163610,@tinchystryder me and my mates waited 2 hours for you last night and you just walked past !  dissapointed tinchy...,0.0,neutral
2009-04-07,3725438452889785647,@Vicki_Owen I used it for undergrad dissertation many years ago but haven't used it since.Recall hating it but think I need to use again! ,-0.6948,negative
2009-04-07,4213700849635089664,"@rachaelsmart doesnt everyone, exams are so close too. It sucks ",-0.3612,negative
2009-04-07,-4479895183541847788,Levi- Good morning cruel world. Why does 6am have to come so early??? WHY??? ,-0.4329,negative
2009-04-07,1903287029152135569,Sucks hard that Roundhay has been cancelled  I was reet lookin forward to a day out,-0.5994,negative
2009-04-07,2525495354638582032,working on words next to the friendly AIR install button to reassure user that scary install dialog is ok (certificate is not enough) ,0.5574,positive
2009-04-07,7636169447812495390,"@alesa13 nothing new here, same old boring crap  but at least theres sunshine...and tequila!  whats new with u?? have fun :*",0.8556,positive
2009-04-07,-7453983211559806963,Still having problems with the iPod   Disk is storing data out of order &amp; I keep getting a disk error...my entire life in music...,-0.4019,negative
2009-04-07,-5069094501959139633,feeling stressed about my little dog who looks like he has spinal injuries ,0.1531,positive
2009-04-07,-9103304029587225963,grrr my tv signal is really bad! its not even picking up one single channel ,-0.6689,negative
2009-04-07,6715549087593116604,really need to do something. watched one to many hannah montanna's ,0.0,neutral
2009-04-07,2704323907356494325,@chrisgedrim You dissed my taste in music ,0.0,neutral
2009-04-07,6477627632448724618,"@nevaneva I find Ekitan doesn't give the best results for a lot of searches, especially to/from airports ",-0.5216,negative
2009-04-07,5588950402426519800,"@pinknantucket strangely, no ",-0.5267,negative
2009-04-07,-5826897415710317910,has nothing to do today. ,0.0,neutral
2009-04-07,-3545655237960664751,"@siximpossible yes, it was Easter Chocolate - i'm a sucker for a hollow egg, and there was this discount store and .... ",-0.1779,negative
2009-04-07,-4547090922435849105,i want to go on holiday ,0.4588,positive
2009-04-07,7034785127471171700,@ChrisBaccam I just generally have a crappy day at work today. Ever been stuck in a job you used to love but now hate? Its not nice ,-0.85,negative
